w,l,nf,flavor,vg,mean_rel_error,vth_error
4e-07,3e-08,4,0,0.6,0.36103514341671794,-0.13618275622114795
4e-07,9e-08,2,1,0.6,0.36099262496263096,-0.009581196679891324
2e-07,3e-08,2,0,0.9,0.36079249444288636,-0.08342289901091765
2e-07,4e-08,2,0,0.9,0.36079249444288636,-0.08342289901091765
2e-07,6e-08,4,5,0.3,0.3607661723926048,0.04378263216503864
8e-07,9e-08,8,2,0.3,0.36064761794102496,0.04799551605630592
2.65e-06,1e-06,4,9,0.0,0.3605928254919587,-0.009483955985340908
4e-07,3e-08,4,0,0.9,0.36040230045634064,-0.017480466336201705
4e-07,4e-08,4,0,0.9,0.36040230045634064,-0.017480466336201705
1.6e-06,4e-08,1,4,0.6,0.36036066559640106,-0.09056877351566484
1.6e-06,3e-08,1,4,0.6,0.36036066559640106,-0.09056877351566484
3e-06,9e-08,2,0,0.6,0.36005835175399675,-0.00892564154407216
4e-07,6e-08,2,6,0.0,0.3599778914390219,0.00533057414839766
4e-07,3e-08,4,9,0.0,0.35971067139941787,0.005949731875167452
4e-07,4e-08,4,9,0.0,0.35971067139941787,0.005949731875167452
1e-07,3e-08,2,9,0.0,0.3595766815711225,-0.06282984377784051
1e-07,4e-08,2,9,0.0,0.3595766815711225,-0.06282984377784051
1.6e-06,1e-06,2,9,0.0,0.35945499582976304,-0.01227183165587764
8e-07,3e-08,2,8,0.0,0.3592233175312209,0.07601962153728792
8e-07,4e-08,2,8,0.0,0.3592233175312209,0.07601962153728792
4e-07,6e-08,8,0,0.9,0.3589989441473258,-0.041140357223973356
1.6e-06,6e-08,2,5,0.9,0.35898994083892954,-0.04535066009407823
1.6e-06,9e-08,4,4,0.9,0.35897361425753654,-0.05911125807884687
2.65e-06,1e-06,8,2,0.9,0.3588058488431599,-0.02022162402150174
2e-07,4e-08,8,5,0.6,0.35879850281014714,-0.06314958407795612
2e-07,3e-08,8,5,0.6,0.35879850281014714,-0.06314958407795612
2e-07,6e-08,1,5,0.6,0.35832561433724947,-0.02232095756247371
8e-07,9e-08,8,2,0.9,0.35828256514959544,-0.040852194534184594
1e-07,3e-08,8,0,0.6,0.35822867441871187,-0.19721368869084577
1e-07,4e-08,8,0,0.6,0.35822867441871187,-0.19721368869084577
3e-06,9e-08,2,2,0.9,0.3581863666463227,-0.031255783122636716
2.5e-06,1e-06,8,3,0.6,0.357522464113011,-0.04060089948331147
3e-06,5e-07,1,6,0.0,0.35746247645532747,-0.010194195426459496
8e-07,9e-08,8,4,0.9,0.35725892150389166,-0.06252135107597712
2.65e-06,1e-06,8,4,0.3,0.3572177759304187,-0.4257522871326203
3e-06,4e-08,1,5,0.6,0.3566050415471862,0.35573229843848614
3e-06,3e-08,1,5,0.6,0.3566050415471862,0.35573229843848614
2.65e-06,1e-06,4,8,0.0,0.3566023969757583,-0.009447584034747769
1e-07,3e-08,4,9,0.0,0.3564915098461664,0.002096504982058156
1e-07,4e-08,4,9,0.0,0.3564915098461664,0.002096504982058156
2e-07,6e-08,8,5,0.3,0.3562677696245319,0.058042121704598215
1.6e-06,9e-08,1,2,0.6,0.35623615109997425,-0.010002826326502928
1e-06,3e-07,8,3,0.3,0.3560015506886362,0.014518493877532512
8e-07,3e-08,4,4,0.9,0.3557711452645636,-0.009846543195470403
8e-07,4e-08,4,4,0.9,0.3557711452645636,-0.009846543195470403
1.6e-06,6e-08,2,6,0.0,0.355764183501966,0.01857012300493699
1e-07,4e-08,2,1,0.6,0.3557470281772236,-0.2941658764153189
1e-07,3e-08,2,1,0.6,0.3557470281772236,-0.2941658764153189
1.6e-06,5e-07,2,0,0.6,0.35522476362054084,0.0034177777513050844
1.6e-06,3e-08,2,5,0.6,0.3551438673527936,0.40962270960329894
1.6e-06,4e-08,2,5,0.6,0.3551438673527936,0.40962270960329894
8e-07,6e-08,4,2,0.3,0.35511433779944246,0.04343088910608661
4e-07,3e-08,8,5,0.6,0.3549521090328768,0.24290747038360838
4e-07,4e-08,8,5,0.6,0.3549521090328768,0.24290747038360838
8e-07,9e-08,1,1,0.6,0.35427241465222814,-0.015462282921623438
1.6e-06,5e-07,8,5,0.9,0.35416459876084294,-0.028930965645773216
8e-07,9e-08,2,6,0.0,0.35402181333620186,0.0033542242046019632
3e-06,2e-07,1,4,0.3,0.35390266123046216,-0.4623580518398046
2.5e-06,5e-07,2,3,0.3,0.3537161769132751,0.019602116255210855
8e-07,6e-08,2,2,0.6,0.3536797394883194,-0.01123271311950197
1.6e-06,4e-08,2,2,0.9,0.35365719750184005,-0.0025871830003242335
1.6e-06,3e-08,2,2,0.9,0.35365719750184005,-0.0025871830003242335
4e-07,4e-08,1,5,0.6,0.3535600584514345,0.3771204684527139
4e-07,3e-08,1,5,0.6,0.3535600584514345,0.3771204684527139
1.6e-06,1e-06,8,1,0.6,0.3532878998585859,0.001996244995298005
3e-06,5e-07,8,4,0.3,0.35316103706688434,-0.19116555330303459
3e-06,2e-07,1,0,0.9,0.3531472924796398,-0.017388764774694837
8e-07,3e-08,4,2,0.9,0.35290665796082893,-0.0485620737599301
8e-07,4e-08,4,2,0.9,0.35290665796082893,-0.0485620737599301
8e-07,4e-08,2,0,0.9,0.3526587923377441,-0.06224880699071422
8e-07,3e-08,2,0,0.9,0.3526587923377441,-0.06224880699071422
4e-07,2e-07,1,8,0.0,0.3520676400932933,-0.010025839676427784
4e-07,4e-08,8,4,0.6,0.3519727545831725,0.08566991561680803
4e-07,3e-08,8,4,0.6,0.3519727545831725,0.08566991561680803
1.6e-06,1e-06,2,6,0.0,0.351733255644754,-0.008920637173093104
1.6e-06,3e-08,1,5,0.9,0.35151575453615314,-0.009043318074163809
1.6e-06,4e-08,1,5,0.9,0.35151575453615314,-0.009043318074163809
3e-06,9e-08,1,7,0.0,0.3514697162943798,0.008789069251607717
1e-07,3e-08,8,0,0.9,0.35141747267236884,-0.14188960142134271
1e-07,4e-08,8,0,0.9,0.35141747267236884,-0.14188960142134271
3e-06,5e-07,8,5,0.6,0.3513748893869502,-0.003175409205058974
1.6e-06,5e-07,1,8,0.0,0.35133984099207866,-0.010132514429379347
4e-07,3e-08,1,8,0.0,0.35123993742755555,0.25342440173695907
4e-07,4e-08,1,8,0.0,0.35123993742755555,0.25342440173695907
2.5e-06,5e-07,8,3,0.6,0.35118729316463254,-0.049951833530449574
8e-07,4e-08,4,4,0.6,0.3511081994422967,-0.3616364844885775
8e-07,3e-08,4,4,0.6,0.3511081994422967,-0.3616364844885775
4e-07,4e-08,1,2,0.6,0.35054860751235445,0.3313523572990817
4e-07,3e-08,1,2,0.6,0.35054860751235445,0.3313523572990817
4e-07,3e-08,1,7,0.0,0.35045696172386387,0.22798866679617413
4e-07,4e-08,1,7,0.0,0.35045696172386387,0.22798866679617413
2.65e-06,1e-06,8,5,0.6,0.3504549078806225,-0.00011631620974356105
1.6e-06,1e-06,2,7,0.0,0.35023991000672905,-0.011313562449257852
1.6e-06,3e-08,4,2,0.6,0.3501627842085958,0.3813795365425074
1.6e-06,4e-08,4,2,0.6,0.3501627842085958,0.3813795365425074
1e-06,5e-07,8,3,0.9,0.3500555693368603,-0.05143644866175873
1.6e-06,1e-06,8,4,0.6,0.3498857133616621,-0.007374785932121611
1.6e-06,4e-08,2,4,0.6,0.3498735044547544,0.10459388125293334
1.6e-06,3e-08,2,4,0.6,0.3498735044547544,0.10459388125293334
2e-07,4e-08,4,9,0.0,0.34983814261306667,0.10918690424060573
2e-07,3e-08,4,9,0.0,0.34983814261306667,0.10918690424060573
2.65e-06,1e-06,8,0,0.9,0.34979722514653083,-0.01973463392910571
3e-06,6e-08,2,0,0.6,0.3494423223335078,-0.020883624439131276
2e-07,9e-08,4,0,0.3,0.34934888227633376,-0.029919381197085038
4e-07,4e-08,2,4,0.6,0.3489510222350976,-0.03835662149180008
4e-07,3e-08,2,4,0.6,0.3489510222350976,-0.03835662149180008
1.6e-06,1e-06,2,8,0.0,0.34890106267299226,-0.01305144159992866
1.6e-06,3e-08,1,8,0.0,0.34882133344968114,0.17557682162720606
1.6e-06,4e-08,1,8,0.0,0.34882133344968114,0.17557682162720606
1.6e-06,4e-08,1,7,0.0,0.3486845849408039,0.1918249035196382
1.6e-06,3e-08,1,7,0.0,0.3486845849408039,0.1918249035196382
5e-07,3e-07,2,3,0.3,0.34865851571815015,0.016969233955800744
8e-07,4e-08,1,6,0.0,0.34859125409399466,0.3167040522871628
8e-07,3e-08,1,6,0.0,0.34859125409399466,0.3167040522871628
1.6e-06,2e-07,1,0,0.9,0.3485444862397028,-0.0131184872918024
4e-07,9e-08,8,5,0.9,0.34841778412684077,-0.038009527211787575
4e-07,9e-08,4,1,0.3,0.3483258783850788,0.05245720658088504
3e-06,5e-07,4,4,0.3,0.34828140445256184,-0.42075771846490984
3e-06,5e-07,1,0,0.6,0.34779942249058954,0.0018607849718756675
3e-06,5e-07,2,9,0.0,0.34766710145710855,-0.01306003291188318
3e-06,6e-08,1,1,0.6,0.3474464288177146,0.023527997691404512
1.6e-06,6e-08,1,2,0.3,0.3474125888817329,0.02796311720637168
1e-07,9e-08,2,1,0.6,0.3473899635492378,-0.055552329863929883
1e-07,6e-08,1,1,0.6,0.3473530713030847,-0.0324870699828847
1.6e-06,9e-08,1,8,0.3,0.34693672028580796,0.030877454291510897
3e-06,6e-08,1,8,0.0,0.3468760329515338,0.007770948830575275
3e-06,9e-08,1,6,0.0,0.34684495013030425,0.0031383923763609323
4e-07,6e-08,1,6,0.0,0.34675659583429214,-0.004520341799670979
5e-07,3e-07,1,3,0.3,0.3466707280217399,0.025256787203126074
4e-07,9e-08,1,8,0.0,0.3464558433084881,-0.006301526253343237
8e-07,1e-06,2,2,0.6,0.34640440842169945,-0.022960309860795503
1.6e-06,5e-07,8,4,0.3,0.34619383556054384,-0.3446678388844069
1.6e-06,5e-07,8,0,0.9,0.3459458315453738,-0.022960132081066786
4e-07,2e-07,1,9,0.0,0.3458808147315797,-0.02109863712617388
4e-07,6e-08,2,7,0.0,0.3457461964390244,0.008439218943715354
4e-07,4e-08,2,6,0.0,0.3457148083529646,-0.03850690112068189
4e-07,3e-08,2,6,0.0,0.3457148083529646,-0.03850690112068189
8e-07,3e-08,4,1,0.9,0.34557109933542823,-0.13274577992352038
8e-07,4e-08,4,1,0.9,0.34557109933542823,-0.13274577992352038
1e-07,5e-07,4,0,0.6,0.34556438173332155,-0.01465211324671789
1.5e-06,5e-07,4,3,0.3,0.34496582226748845,0.02090483569561441
8e-07,1e-06,8,0,0.9,0.34471927761771204,-0.00018734962513874964
8e-07,5e-07,4,1,0.6,0.3446654669127392,-0.0035436089998264197
3e-06,9e-08,8,1,0.6,0.34466172197855643,0.003931338411875401
2e-07,9e-08,8,9,0.0,0.3445521497087233,-0.004125650535250047
7.5e-07,5e-07,4,3,0.3,0.3443060616099216,0.03432494549973458
2e-07,1e-06,4,4,0.6,0.34421852038885287,-0.026574363097131265
2e-07,3e-08,4,0,0.9,0.3441944089634382,-0.08648641915149213
2e-07,4e-08,4,0,0.9,0.3441944089634382,-0.08648641915149213
1.6e-06,9e-08,2,5,0.9,0.3441818563796955,-0.03494018458801024
2e-07,5e-07,8,4,0.6,0.34410283894941235,-0.015997953853925884
8e-07,9e-08,8,4,0.3,0.34399833044897327,-0.05347003248277282
8e-07,6e-08,4,0,0.6,0.3438425201180262,-0.02980561069223059
4e-07,9e-08,1,4,0.6,0.343838151986868,-0.03570824889280433
3e-06,4e-08,1,2,0.9,0.34369839754948844,0.04208804705008562
3e-06,3e-08,1,2,0.9,0.34369839754948844,0.04208804705008562
1e-07,6e-08,4,4,0.3,0.34367274144562193,-0.01574958263287307
8e-07,9e-08,4,5,0.9,0.34359511370762014,-0.035568158628434876
3e-06,2e-07,1,7,0.0,0.3435491315102296,-0.001719996259146206
1e-07,5e-07,2,0,0.6,0.3435340068181422,-0.025286447001959117
1.5e-06,5e-07,2,3,0.3,0.3435273356553732,0.02047218557705588
4e-07,6e-08,1,7,0.0,0.3434156829711711,-0.0040638785012886425
1e-07,4e-08,8,9,0.0,0.34305137679455733,0.2103202492682152
1e-07,3e-08,8,9,0.0,0.34305137679455733,0.2103202492682152
4e-07,6e-08,8,2,0.3,0.3429383473614892,0.06694853672960621
8e-07,5e-07,2,1,0.6,0.3427717379438941,-0.008505868177878434
8e-07,9e-08,8,1,0.9,0.342628198001971,-0.04071964231165004
8e-07,4e-08,2,5,0.9,0.3426152868505462,-0.02130309197533381
8e-07,3e-08,2,5,0.9,0.3426152868505462,-0.02130309197533381
1e-07,6e-08,1,5,0.9,0.34192632712880583,-0.014248845681427702
1e-07,6e-08,4,1,0.6,0.3417671928643676,0.0029427983377803835
1e-07,1e-06,1,0,0.6,0.341717705529487,-0.0781929827411361
1.6e-06,5e-07,1,9,0.0,0.3417061128174745,-0.013212753226583551
1.6e-06,5e-07,4,1,0.6,0.341473749405376,0.0022970007694437106
2e-07,4e-08,4,0,0.6,0.3414251324311019,-0.2218988857033819
2e-07,3e-08,4,0,0.6,0.3414251324311019,-0.2218988857033819
2e-06,5e-07,2,3,0.3,0.3413323398252067,0.018158154116747482
8e-07,9e-08,2,4,0.3,0.34125949780078907,-0.13025802933206915
2e-07,5e-07,2,1,0.6,0.3409598943211778,-0.028185361228364236
8e-07,4e-08,2,4,0.6,0.3409498101602556,-0.48747287771964387
8e-07,3e-08,2,4,0.6,0.3409498101602556,-0.48747287771964387
1.6e-06,6e-08,2,0,0.9,0.34092944592939173,-0.0365992774025109
8e-07,5e-07,8,0,0.9,0.34081257595076153,-0.011838209165685565
1.5e-06,1e-06,8,3,0.9,0.3406076674307883,-0.04824317402175088
1.6e-06,3e-08,1,0,0.9,0.34043995780788755,0.023804850490525276
1.6e-06,4e-08,1,0,0.9,0.34043995780788755,0.023804850490525276
1.5e-06,5e-07,8,3,0.3,0.3404323671433795,0.029415264273908615
1.6e-06,3e-08,8,1,0.6,0.3402783353988752,0.30398011873854286
1.6e-06,4e-08,8,1,0.6,0.3402783353988752,0.30398011873854286
1.6e-06,3e-08,2,1,0.9,0.3401917669156207,-0.08838315319792278
1.6e-06,4e-08,2,1,0.9,0.3401917669156207,-0.08838315319792278
4e-07,4e-08,8,2,0.6,0.34018565617059354,0.24583272853924942
4e-07,3e-08,8,2,0.6,0.34018565617059354,0.24583272853924942
3e-06,5e-07,2,2,0.6,0.3398573388621567,-0.0018800495134006778
8e-07,9e-08,4,9,0.0,0.33984508477994524,0.004023536058427757
1.6e-06,1e-06,1,8,0.0,0.3398070361741058,-0.011309156248798136
8e-07,6e-08,2,4,0.3,0.339791257412793,-0.020066982538752165
8e-07,9e-08,1,2,0.6,0.33978675210860676,-0.019294838229891337
1e-07,4e-08,4,0,0.6,0.3395403856623348,-0.2863577677682776
1e-07,3e-08,4,0,0.6,0.3395403856623348,-0.2863577677682776
1.6e-06,9e-08,8,1,0.3,0.33920768603826895,0.08075472084210866
4e-07,9e-08,8,4,0.3,0.3392046378389425,-0.06709161771917377
3e-06,5e-07,1,9,0.0,0.33913165080885727,-0.01846831648789382
3e-06,6e-08,1,6,0.0,0.33902030885105805,0.013687625683760252
2e-07,6e-08,4,8,0.0,0.33879948804386095,0.00030852084523913526
3e-06,5e-07,2,5,0.6,0.33838378576746636,-0.0019493125239894576
1.6e-06,1e-06,8,5,0.6,0.3382581517314779,0.001249982913052644
1.6e-06,6e-08,1,5,0.6,0.33819145432562614,-0.01898644083547746
8e-07,1e-06,4,2,0.6,0.33815400753119557,-0.0032535645119827483
3e-06,5e-07,4,5,0.6,0.3379481689042093,-0.0018437474500968692
1e-07,5e-07,8,4,0.6,0.33790375717784926,-0.017906644658849558
3e-06,5e-07,8,1,0.6,0.33786096019685596,0.00018448030055009945
1.6e-06,5e-07,8,1,0.6,0.3374177077237526,0.0017988145168411213
1e-07,1e-06,8,4,0.6,0.33737265872749156,-0.01992274105256059
1.6e-06,5e-07,8,1,0.9,0.33727449404076515,-0.019131777552383156
1e-07,3e-08,8,5,0.6,0.337117159960407,-0.34555648501263225
1e-07,4e-08,8,5,0.6,0.337117159960407,-0.34555648501263225
3e-06,4e-08,2,2,0.6,0.3366497336686146,0.3911504851155967
3e-06,3e-08,2,2,0.6,0.3366497336686146,0.3911504851155967
1.6e-06,3e-08,1,5,0.6,0.33628342486504653,0.27164509118581326
1.6e-06,4e-08,1,5,0.6,0.33628342486504653,0.27164509118581326
4e-07,4e-08,4,2,0.9,0.33625421286917406,-0.02409540842993496
4e-07,3e-08,4,2,0.9,0.33625421286917406,-0.02409540842993496
3e-06,9e-08,1,5,0.9,0.33610509848105097,-0.029878886943396354
3e-06,5e-07,8,2,0.6,0.3360815761237713,-0.002566783567626532
2.5e-06,3e-07,1,3,0.3,0.335941520108742,0.0028972495006134857
5e-07,3e-07,8,3,0.9,0.3358114648550005,-0.045785418564924685
4e-07,5e-07,2,0,0.6,0.3355798089962723,-0.010690271269403223
4e-07,4e-08,4,5,0.6,0.3354806052423031,0.1898099185964719
4e-07,3e-08,4,5,0.6,0.3354806052423031,0.1898099185964719
1.6e-06,9e-08,8,4,0.6,0.3353128556232411,-0.045189812333845836
4e-07,1e-06,8,2,0.6,0.33502693801691963,-0.006021577864065347
4e-07,5e-07,8,0,0.6,0.3349292553764676,-0.0024868409745303216
1.6e-06,3e-08,1,6,0.0,0.3346409676121886,0.16293960991559114
1.6e-06,4e-08,1,6,0.0,0.3346409676121886,0.16293960991559114
1.6e-06,9e-08,2,8,0.0,0.33457251340523086,0.006750090964499744
8e-07,3e-08,1,1,0.6,0.33447354245914346,0.04232915976426738
8e-07,4e-08,1,1,0.6,0.33447354245914346,0.04232915976426738
8e-07,4e-08,4,5,0.6,0.33432746200812297,0.0734891640866856
8e-07,3e-08,4,5,0.6,0.33432746200812297,0.0734891640866856
2e-06,5e-07,8,3,0.3,0.33432498663787114,0.024371747291639045
8e-07,1e-06,4,5,0.6,0.3343022973514739,-0.0029536173189319143
2e-07,6e-08,8,0,0.9,0.3339301324224667,-0.03617591498983325
4e-07,9e-08,1,2,0.6,0.3338446477515444,-0.013772311342182236
5e-07,3e-07,4,3,0.3,0.3336949025478124,0.02360058171375634
1e-07,5e-07,8,1,0.9,0.33368231352517586,-0.0013672910902960411
7.5e-07,5e-07,8,3,0.3,0.3336157417868485,0.0412769334019506
2e-07,5e-07,4,4,0.6,0.33360240859607493,-0.018693387497976888
1e-07,3e-08,1,1,0.6,0.3335957735471517,-0.0725636906892611
1e-07,4e-08,1,1,0.6,0.3335957735471517,-0.0725636906892611
1.6e-06,4e-08,2,9,0.0,0.33337005466354386,-0.007182940436829988
1.6e-06,3e-08,2,9,0.0,0.33337005466354386,-0.007182940436829988
1.5e-06,3e-07,1,3,0.3,0.3332378623549831,0.00674749334019048
1.6e-06,9e-08,4,5,0.6,0.33318240030356117,-0.003811726921335079
1e-07,5e-07,8,0,0.9,0.3331799972563564,-0.005335695997886414
1.6e-06,1e-06,1,5,0.6,0.33314513128020873,-0.02140473202522805
5e-07,3e-07,8,3,0.3,0.3327154546819607,0.027790664886373384
4e-07,9e-08,2,8,0.0,0.33269654535293414,-0.0018420544093735725
2.65e-06,1e-06,2,6,0.0,0.3326615167667175,-0.007873945975803709
1e-07,1e-06,8,2,0.6,0.33245985659646654,-0.03129985461723292
2e-07,1e-06,1,1,0.6,0.33240772554711767,-0.08597504959212855
3e-06,2e-07,1,2,0.9,0.3322141242428647,-0.01280202525101734
1e-07,6e-08,8,2,0.3,0.3321552938524879,0.050255090565070826
2e-07,9e-08,8,0,0.9,0.3319495545659149,-0.024422712193209073
4e-07,6e-08,4,0,0.3,0.3316749810582289,0.012404385765906745
4e-07,2e-07,1,1,0.6,0.3316571313186374,-0.016696827273113918
1e-07,9e-08,2,0,0.3,0.33165604202466303,-0.09363505107658837
2e-07,9e-08,1,1,0.6,0.3316376114756232,0.011360570330987002
7.5e-07,3e-07,8,3,0.9,0.33158611795900494,-0.0521702573415701
8e-07,6e-08,2,6,0.0,0.33131752218220684,0.006888592931452608
2.65e-06,1e-06,1,8,0.0,0.3311094327064543,-0.013237286715562457
3e-06,5e-07,1,1,0.6,0.3310953897854955,-0.0002650280524634091
2e-07,4e-08,4,4,0.9,0.3310307123406755,-0.015264246647358759
2e-07,3e-08,4,4,0.9,0.3310307123406755,-0.015264246647358759
8e-07,3e-08,1,8,0.0,0.33095483296331346,0.02241282903900721
8e-07,4e-08,1,8,0.0,0.33095483296331346,0.02241282903900721
4e-07,3e-08,1,6,0.0,0.3307318640809162,0.11776303445491332
4e-07,4e-08,1,6,0.0,0.3307318640809162,0.11776303445491332
1.6e-06,9e-08,4,2,0.9,0.3304824337320409,-0.0375916965454009
2.65e-06,1e-06,2,7,0.0,0.3304642247325964,-0.00920840927756228
2e-07,9e-08,1,4,0.6,0.3304201869095322,-0.03762173137949282
4e-07,4e-08,8,1,0.9,0.3302096192238516,-0.0315479188179939
4e-07,3e-08,8,1,0.9,0.3302096192238516,-0.0315479188179939
4e-07,9e-08,1,7,0.0,0.33012042223409066,-0.0012751564136231908
1e-06,5e-07,4,3,0.3,0.3301135938882722,0.03471411254937462
1e-07,4e-08,8,2,0.9,0.3297510488476259,-0.09321999522406155
1e-07,3e-08,8,2,0.9,0.3297510488476259,-0.09321999522406155
8e-07,3e-08,1,7,0.0,0.3296875269481197,-0.06719764199743727
8e-07,4e-08,1,7,0.0,0.3296875269481197,-0.06719764199743727
4e-07,3e-08,2,4,0.9,0.32967521608854505,-0.036918185412028515
4e-07,4e-08,2,4,0.9,0.32967521608854505,-0.036918185412028515
8e-07,6e-08,2,8,0.0,0.329441088568126,0.006002483267508962
8e-07,9e-08,1,0,0.3,0.3294174789943339,-0.052374921275945174
8e-07,6e-08,8,1,0.3,0.32925126273432637,0.08460756880611442
1.6e-06,1e-06,8,5,0.9,0.32915621096148584,-0.01632146058058881
1.5e-06,3e-07,8,3,0.6,0.3291452095365082,-0.03957926094587788
1e-07,5e-07,1,5,0.9,0.329118126692154,-0.03556272375071415
4e-07,6e-08,1,8,0.0,0.3290882137007866,0.003289919412701181
4e-07,4e-08,4,4,0.9,0.32890149994648016,-0.013369366258268123
4e-07,3e-08,4,4,0.9,0.32890149994648016,-0.013369366258268123
3e-06,9e-08,1,8,0.0,0.32868914857381537,0.0027282532274239824
1e-06,3e-07,1,3,0.3,0.3285648895743011,-0.002595071702396312
1.6e-06,5e-07,2,1,0.6,0.3285445092964151,-1.822499334454275e-05
3e-06,6e-08,4,0,0.3,0.3284524626163408,0.003073631460118631
1.6e-06,2e-07,1,1,0.6,0.32842600611318584,-0.007883486233304232
4e-07,3e-08,2,5,0.6,0.3281467119512379,0.12053102441723496
4e-07,4e-08,2,5,0.6,0.3281467119512379,0.12053102441723496
1.6e-06,6e-08,2,9,0.0,0.328144630194947,0.006730630990334441
2e-07,9e-08,1,6,0.0,0.3280892181212434,-0.0014685733140107349
2.65e-06,1e-06,2,8,0.0,0.32793501158396293,-0.011812116717262011
8e-07,6e-08,1,0,0.3,0.3279022080173638,0.03107492127228373
1.6e-06,9e-08,2,9,0.0,0.3278526315254474,0.01025694995586901
2e-07,4e-08,8,2,0.6,0.32776159519480147,0.17240173601875963
2e-07,3e-08,8,2,0.6,0.32776159519480147,0.17240173601875963
1.6e-06,3e-08,1,4,0.9,0.327563670470435,-0.02689028114581049
1.6e-06,4e-08,1,4,0.9,0.327563670470435,-0.02689028114581049
2.65e-06,1e-06,2,9,0.0,0.32724444332516434,-0.0102642319366949
2e-07,6e-08,8,5,0.9,0.32720657745332077,-0.032924211298773265
1.6e-06,1e-06,8,4,0.9,0.3270496350183729,-0.015249976002420174
4e-07,3e-08,2,0,0.6,0.3270456643112168,0.04888428410447043
4e-07,4e-08,2,0,0.6,0.3270456643112168,0.04888428410447043
3e-06,2e-07,1,1,0.6,0.32681905411861034,-0.008762114450325306
2.5e-06,3e-07,8,3,0.3,0.32661499567985547,0.012744034952878736
2e-07,5e-07,8,1,0.9,0.3265581919162853,-0.005897103049006813
8e-07,3e-08,1,2,0.6,0.3265245868577617,-0.29187543778986313
8e-07,4e-08,1,2,0.6,0.3265245868577617,-0.29187543778986313
1e-07,6e-08,1,4,0.3,0.3264951728491256,-0.06284610806332325
8e-07,2e-07,1,7,0.0,0.3262163746613103,-0.008025872743139928
1.6e-06,1e-06,1,6,0.0,0.32615650376775357,-0.007966713894341337
4e-07,1e-06,4,4,0.6,0.3259520167158955,-0.016253753087276585
2e-07,4e-08,1,1,0.6,0.32537717107421404,0.08773401938787567
2e-07,3e-08,1,1,0.6,0.32537717107421404,0.08773401938787567
4e-07,6e-08,8,2,0.9,0.325333965183453,-0.026322484881234898
1e-07,1e-06,8,0,0.9,0.3248603590388324,-0.0005800574354014321
8e-07,3e-08,2,4,0.9,0.32479935665949033,-0.033568507821752136
8e-07,4e-08,2,4,0.9,0.32479935665949033,-0.033568507821752136
2.65e-06,1e-06,8,4,0.9,0.3246190328446145,-0.027432608497493127
2.65e-06,1e-06,1,5,0.6,0.3245462387729016,-0.006364991954460858
4e-07,9e-08,2,6,0.0,0.32450390883471353,0.002060043541650458
4e-07,4e-08,2,5,0.9,0.3242196288228145,-0.10904155442328062
4e-07,3e-08,2,5,0.9,0.3242196288228145,-0.10904155442328062
2.65e-06,1e-06,8,1,0.9,0.3241732637601901,-0.02094205685497863
3e-06,6e-08,2,1,0.9,0.3240762588076286,-0.042664793345091656
3e-06,9e-08,2,4,0.9,0.32382276646250036,-0.05146836726231668
8e-07,6e-08,1,8,0.0,0.3236246085200437,-0.0007605029845600964
8e-07,6e-08,4,4,0.9,0.323111139649103,-0.04361681272428847
8e-07,6e-08,2,7,0.0,0.32306751416062196,0.004589300453634371
1.6e-06,1e-06,1,7,0.0,0.32304465276010846,-0.010334594172880629
3e-06,5e-07,2,5,0.9,0.32297925090451823,-0.012285449851489133
3e-06,6e-08,1,0,0.9,0.3228931907197924,-0.023258081269228237
1.6e-06,5e-07,8,4,0.9,0.32273238947847,-0.03216689087644245
2e-07,3e-08,4,2,0.9,0.32266524061508667,0.016903459604090232
2e-07,4e-08,4,2,0.9,0.32266524061508667,0.016903459604090232
4e-07,6e-08,8,4,0.9,0.32254611602249794,-0.04917655336484328
3e-06,4e-08,1,9,0.0,0.32246411848344037,0.08722011709446881
3e-06,3e-08,1,9,0.0,0.32246411848344037,0.08722011709446881
2e-07,4e-08,4,4,0.6,0.32246165365729973,-0.03159703439886097
2e-07,3e-08,4,4,0.6,0.32246165365729973,-0.03159703439886097
3e-06,5e-07,1,2,0.6,0.32234868657192156,-0.0036705252029419627
4e-07,9e-08,8,5,0.3,0.3220118544495745,0.06529540566806735
8e-07,9e-08,1,4,0.6,0.3219016265367906,-0.044011952078370525
2.65e-06,1e-06,4,2,0.6,0.3218656001872053,-0.0005442621011285953
8e-07,3e-08,4,1,0.6,0.32179993333072304,0.059092038199345165
8e-07,4e-08,4,1,0.6,0.32179993333072304,0.059092038199345165
1.6e-06,9e-08,4,1,0.9,0.321659031651148,-0.03985851396831136
1e-07,3e-08,8,4,0.6,0.32148958075996015,-0.06606847129113713
1e-07,4e-08,8,4,0.6,0.32148958075996015,-0.06606847129113713
2.65e-06,1e-06,2,5,0.6,0.32144120616114014,-0.0011592961459978707
2e-07,4e-08,4,5,0.6,0.321437378434443,0.20479425021904002
2e-07,3e-08,4,5,0.6,0.321437378434443,0.20479425021904002
1.6e-06,9e-08,8,1,0.6,0.32143412988310327,-0.0012790520969609143
1.6e-06,1e-06,1,9,0.0,0.32111793144693135,-0.010416039054943371
1.6e-06,1e-06,8,1,0.9,0.32106900788714204,-0.009326045462335786
2e-06,3e-07,4,3,0.9,0.32099915347085684,-0.05025246260197158
2e-07,4e-08,1,0,0.6,0.3209762064302706,-0.19879174102819686
