w,l,nf,flavor,vd,mean_rel_error,vth_error,vth,ion,ioff,peak_gm
7.5e-07,5e-07,8,3,0.9,0.3004702880684944,0.10136352543617577,0.05202762818675167,0.00173622612,1.666169999999999e-06,0.0030009342999999995
7.5e-07,1e-06,2,3,0.5,0.30043722838443426,0.08552278769940602,0.05880039106340759,0.000219826683,3.5862600000000055e-07,0.00037893037999999987
7.5e-07,6e-07,1,3,0.3,0.30014541356421603,0.09664707769624767,0.04625268105336375,0.00012510345,1.441640000000001e-07,0.00018121764999999996
5e-07,5e-07,2,3,0.3,0.3001001044686997,0.1010834245762697,0.045511447170178715,0.00019313485,1.912439999999999e-07,0.0002791361333333333
2e-06,1e-06,1,3,0.5,0.2999317005224984,0.08707356234766159,0.05666419758283569,0.000282668783,4.055810000000005e-07,0.0004830090466666666
1.5e-06,1e-06,2,3,0.7,0.2989529809746293,0.08524918789346794,0.05876900656418093,0.000481564592,7.368929999999997e-07,0.0008737385166666665
2e-06,5e-07,4,3,0.1,0.29863915120248397,0.09562429513817966,0.02281052700593387,0.000497052956,6.600839999999998e-07,0.0006094163799999999
7.5e-07,1e-06,4,3,0.9,0.2981626967648976,0.08087152073856937,0.060917258563268135,0.00051492252,9.602999999999982e-07,0.0009444699666666666
5e-07,1e-06,4,3,0.6,0.2973004272669219,0.08543385612784606,0.06068028061195134,0.000297926191,4.305730000000001e-07,0.0005335176133333333
5e-07,5e-07,4,3,0.4,0.2970727907944539,0.1040210778450085,0.0495138403752134,0.00044650775,3.985629999999999e-07,0.0006904076833336665
2.5e-06,3e-07,1,3,0.3,0.29706525912479226,0.11625079541034564,0.04412296236227229,0.00064428885,3.689520000000002e-07,0.0009271786166666665
7.5e-07,5e-07,8,3,0.6,0.2965819971186836,0.1063283162638317,0.05188687603970994,0.001587778991,1.261607e-06,0.0026658222799999993
2.5e-06,1e-06,1,3,0.6,0.2960434493493841,0.08635010956496808,0.05822175581384522,0.000380375491,5.310149999999999e-07,0.0006779586133333332
1.5e-06,5e-07,1,3,0.3,0.2952378277216644,0.10524914695815799,0.0443328765958784,0.00027509625,2.216050000000001e-07,0.0003960719833333332
5e-07,5e-07,8,3,0.3,0.29383707247080276,0.10653930291772279,0.040055145082988575,0.00067264505,5.651700000000001e-07,0.0009522033833333334
2.5e-06,9e-07,1,3,0.5,0.29349089241859994,0.09021751735940683,0.055072837894833804,0.0003820760829999,4.764400000000005e-07,0.0006456213799996666
1.5e-06,1e-06,1,3,0.4,0.2934898902560045,0.08689320613133193,0.05239220971747073,0.00018520165,2.6827700000000004e-07,0.0002921036833333333
1.5e-06,5e-07,4,3,0.2,0.2925475583590294,0.10381119963011545,0.03142201201647362,0.00072905556,6.52972e-07,0.000981983665
7.5e-07,5e-07,4,3,0.3,0.2924218773810072,0.1063886043312316,0.04215643259425572,0.00056292955,4.569370000000002e-07,0.0008039208666666665
1.5e-06,1e-06,2,3,0.6,0.29241534403213354,0.0871060761487347,0.057734744999656334,0.000460740191,6.455809999999999e-07,0.0008181669466666667
5e-07,5e-07,8,3,0.7,0.29222750770054107,0.1010125742849188,0.054277525530656456,0.001083136192,9.877580000000002e-07,0.0018880305166666667
1.5e-06,9e-07,1,3,0.4,0.2919119140708325,0.08874522255473126,0.05234583522428164,0.00020548355,2.784589999999999e-07,0.00032494935
5e-07,5e-07,8,3,0.5,0.2915114612025174,0.1054967332368305,0.0512143791877238,0.000952725083,7.987170000000003e-07,0.0015454533799999996
2.5e-06,3e-07,2,3,0.1,0.291498571155423,0.10206928286401137,0.02384085664236712,0.000466396056,4.201879999999999e-07,0.0005809975466668333
2e-06,1e-06,8,3,0.4,0.2914770072872556,0.09877767418264746,0.040421223046849704,0.00159285995,1.812944e-06,0.0022576797566666662
5e-07,5e-07,8,3,0.4,0.2914711142160114,0.10679174782078799,0.04674316366165282,0.0008316047499999,6.849649999999999e-07,0.001236987016666333
7.5e-07,5e-07,8,3,0.8,0.29105820989398634,0.10271690890840297,0.05247852553689229,0.00170892435,1.4959800000000009e-06,0.002955122766666666
1e-07,3e-08,1,0,0.8,0.2909155975145884,0.09195778458470416,0.11850977412683575,0.00010609255,5.57500000000003e-08,
1e-07,4e-08,1,0,0.8,0.2909155975145884,0.09195778458470416,0.11850977412683575,0.00010609255,5.57500000000003e-08,
5e-07,5e-07,8,3,0.6,0.28913130358038913,0.10305895587632181,0.05355550615524489,0.001034885991,8.880089999999994e-07,0.00176685228
1e-07,4e-08,8,0,0.4,0.2888175051596599,0.02859592248161491,0.20950108017472352,0.0005976951499999,6.812699999999993e-08,
1e-07,3e-08,8,0,0.4,0.2888175051596599,0.02859592248161491,0.20950108017472352,0.0005976951499999,6.812699999999993e-08,
7.5e-07,5e-07,8,3,0.2,0.28881059709416057,0.10394708930132493,0.03034477194672802,0.00072416676,6.588799999999996e-07,0.0009672001650001667
1e-06,1e-06,2,3,0.4,0.2886222343190317,0.08817403682948761,0.05105546184529296,0.00023878865,3.295209999999999e-07,0.000373158016667
2.5e-06,1e-06,2,3,0.8,0.28830090210124665,0.08559960242054314,0.05670124940155473,0.00080120935,1.1334699999999998e-06,0.0014478944333333331
2.5e-06,6e-07,1,3,0.4,0.28819819820513404,0.09988655085486406,0.05056381848271179,0.00047915375,4.168399999999998e-07,0.0007420280166666666
5e-07,1e-06,8,3,0.9,0.28815184430770013,0.08176551124883984,0.061061558597545154,0.00065174482,9.828699999999985e-07,0.001195733633333333
2.5e-06,1e-06,8,3,0.6,0.2872703700873067,0.09818941745704746,0.04637695278467726,0.002446134991,2.681949e-06,0.0038750356133333327
1e-06,5e-07,2,3,0.3,0.28723874338696365,0.10534717694566154,0.04386823133714974,0.00036902245,2.94175e-07,0.0005304264666666665
2.5e-06,1e-06,1,3,0.5,0.2870471597472841,0.08799106205825483,0.05561617755311466,0.000350491983,4.550670000000008e-07,0.0005943250466666667
2e-06,1e-06,2,3,0.8,0.28636336817045005,0.0844373103646803,0.05802947857025187,0.00065283705,9.471400000000008e-07,0.0011871604333333332
1.5e-06,6e-07,1,3,0.3,0.28596092856560634,0.0988404196982681,0.04464722162462436,0.00024004415,2.297300000000001e-07,0.0003459260666666666
2e-06,9e-07,1,3,0.4,0.284636154614164,0.0903250620643848,0.05069304942367191,0.00027220275,3.36866e-07,0.00042512001666700005
7.5e-07,5e-07,8,3,0.7,0.28425287372882835,0.10409062139406047,0.05261026413146754,0.001665637192,1.3430020000000002e-06,0.002863396183333333
5e-07,1e-06,4,3,0.5,0.28425177400189267,0.08754910328013826,0.05726959002666204,0.0002742972829999,3.668810000000004e-07,0.0004661950466663332
1e-06,1e-06,1,3,0.3,0.28403306616047824,0.08781644404084304,0.04431415111076831,9.920335e-05,1.4204100000000018e-07,0.00014271579999999997
1e-07,4e-08,2,0,0.4,0.2836494681836157,0.09227804026769004,0.1458190946986312,0.00017245595,1.6645999999999976e-08,
1e-07,3e-08,2,0,0.4,0.2836494681836157,0.09227804026769004,0.1458190946986312,0.00017245595,1.6645999999999976e-08,
1e-06,5e-07,4,3,0.2,0.2836342531659613,0.10311027929814223,0.031822913067164456,0.00049691806,4.400639999999997e-07,0.0006713122983333334
1.5e-06,1e-06,2,3,0.5,0.28362759402575627,0.08903358532817501,0.054815759981860133,0.000424145083,5.5102e-07,0.0007150237133333333
7.5e-07,1e-06,4,3,0.8,0.28280067736496634,0.08256191354958962,0.06096374283727733,0.00050854735,7.903100000000006e-07,0.0009325560999999999
1e-06,6e-07,1,3,0.3,0.2827309252526496,0.09843137570771363,0.0448056165501686,0.0001629107499999,1.60201e-07,0.00023489146666649997
7.5e-07,1e-06,1,3,0.3,0.28254711091527346,0.08727469598561707,0.04504896751613393,7.813591e-05,1.2317300000000025e-07,0.00011267656666666666
5e-07,5e-07,4,3,0.3,0.27987609352454623,0.10377399711783962,0.04282079058163475,0.00036438725,3.026770000000001e-07,0.0005217117499999999
2e-07,6e-08,8,0,0.7,0.2797059671408443,0.004252118029539176,0.30267916658575655,0.001036862192,1.584000000000525e-09,0.0021085868499999996
2.5e-06,5e-07,1,3,0.3,0.27954365646467955,0.10648120201170225,0.04308844574049073,0.00044736405,3.188920000000003e-07,0.0006412506666666666
1e-06,1e-06,4,3,0.8,0.27856331394179634,0.08438104155828391,0.058420379891262926,0.00063644155,9.085300000000004e-07,0.0011595877666666667
2.5e-06,1e-06,2,3,0.7,0.2783518968870573,0.08688791542324617,0.056821714566346944,0.000782950392,1.0007710000000005e-06,0.0014075238499999998
1e-06,5e-07,1,3,0.3,0.2779066667655897,0.10207743031923067,0.04713822617966224,0.0001852273499999,1.5023399999999994e-07,0.00026916734999983327
2.5e-06,9e-07,1,3,0.4,0.2778240469389366,0.09069171505461145,0.05021824919143135,0.00033398615,3.898190000000001e-07,0.0005187026833333332
7.5e-07,3e-07,4,3,0.2,0.2767716208308461,0.11185924964558029,0.03325361050400237,0.00058945156,3.755109999999997e-07,0.0008045339983333333
1.5e-06,1e-06,8,3,0.3,0.2765928667124401,0.09651977806641923,0.03573106839949607,0.00101954575,1.185185e-06,0.0014119288833333331
2e-06,1e-06,2,3,0.7,0.2756675401140145,0.0856592329840328,0.058203457114791364,0.0006384809919999,8.338090000000008e-07,0.0011556921833329997
2.5e-06,1e-06,2,3,0.6,0.2754351027535046,0.08874236871717434,0.05582852851594874,0.0007474325909999,8.945230000000001e-07,0.0013127702799999997
1.5e-06,1e-06,8,3,0.1,0.27459497245210707,0.08515086962756768,0.02108436149521761,0.000371970056,6.748989999999999e-07,0.00044240538000016663
2.5e-06,1e-06,2,3,0.5,0.2745281106193157,0.09061340472129248,0.052993187881399256,0.000686111883,7.971030000000003e-07,0.00114044638
2e-06,1e-06,8,3,0.5,0.27414339795225606,0.09811561383051462,0.045618354421699175,0.001870373683,1.9713590000000007e-06,0.002808221046666666
2e-06,6e-07,1,3,0.3,0.273250373106141,0.09941301458643786,0.0440729104965156,0.00031514425,2.735770000000003e-07,0.0004532792499999998
2e-06,1e-06,1,3,0.4,0.2728066501880609,0.08748071879569451,0.051722020584768255,0.00024722575,3.13675e-07,0.00038844301666666656
7.5e-07,1e-06,2,3,0.4,0.2727124134602711,0.08618377502151063,0.05337267436603259,0.00019261805,2.75738e-07,0.0003056533499999999
2e-06,5e-07,2,3,0.2,0.27214371396043985,0.10236869839517654,0.03289748172906159,0.00050411556,4.210749999999996e-07,0.0006862524649999999
1.5e-06,3e-07,2,3,0.2,0.2720896821773387,0.11142559284739278,0.034531120297362446,0.00057581896,3.4078399999999975e-07,0.000792376665
2e-06,1e-06,2,3,0.6,0.2716331630002589,0.08742155310214753,0.05728947159515265,0.000610415491,7.427709999999997e-07,0.0010813222799999998
2e-06,5e-07,1,3,0.3,0.2713685571026822,0.1043578648733541,0.045265814733408107,0.00035995695,2.584970000000003e-07,0.0005199767166666666
2.5e-06,1e-06,8,3,0.7,0.27022567028339367,0.09507720502997723,0.048627570657432354,0.002637054192,2.827212000000001e-06,0.004419728183333332
2.5e-06,1e-06,4,3,0.3,0.26942610913191256,0.09407500096907637,0.03805140496415323,0.00092523765,1.063523e-06,0.0012971355499999998
2e-06,1e-06,2,3,0.5,0.26939979395368474,0.08917668274197207,0.05456076624709402,0.000561456683,6.603880000000002e-07,0.0009437923799999998
2.5e-06,1e-06,2,3,0.4,0.26912981417156223,0.09109167490532802,0.047998199129973475,0.0005969690499999,6.871449999999999e-07,0.0009060233499996663
1.5e-06,1e-06,2,3,0.4,0.2687352251633012,0.08964788929047582,0.04963715067575036,0.00037020455,4.524750000000001e-07,0.0005722383499999999
7.5e-07,9e-07,1,3,0.3,0.26817543239166675,0.0884041083516396,0.04563313064185952,8.490876e-05,1.1529600000000029e-07,0.00012330112666666666
2.5e-06,1e-06,8,3,0.9,0.26711146657601986,0.0906868593450946,0.04970549735457417,0.00281287212,3.184080000000001e-06,0.004871039966666666
5e-07,1e-06,2,3,0.3,0.2663307374208362,0.08718256274030098,0.045208363348344854,9.837315e-05,1.2775300000000005e-07,0.0001419823833333333
7.5e-07,1e-06,4,3,0.7,0.2642326857397681,0.08404995850893462,0.0607324152269954,0.0004977393919999,6.528620000000004e-07,0.0009073881833329998
7.5e-07,1e-06,4,3,0.6,0.2629071334797446,0.08612576336565764,0.05932798787768421,0.000475981891,5.797729999999994e-07,0.0008476289466666666
2.5e-06,1e-06,1,3,0.4,0.2619971069783881,0.08848443737269904,0.050606178289909994,0.00030620325,3.5610299999999973e-07,0.00047664435000033327
2.5e-06,1e-06,8,3,0.8,0.2613858977253669,0.09268702811332885,0.04960916697390597,0.00275324535,2.97411e-06,0.004733945766666666
1.5e-06,1e-06,8,3,0.4,0.26049301203717756,0.09649515274876808,0.04278755991568128,0.00128084495,1.3408880000000002e-06,0.0018331569233333328
2.5e-06,1e-06,4,3,0.4,0.2603628829686911,0.0939334141749827,0.04515514197659569,0.00115528995,1.2213750000000002e-06,0.0016819236833333332
1e-06,9e-07,1,3,0.3,0.260121786926569,0.08868112817642965,0.04524148353642899,0.00011123185,1.3805899999999993e-07,0.00016057006666666662
2e-06,1e-06,4,3,0.3,0.2597650682309216,0.09311810198334837,0.0390919974304345,0.00076502435,8.674470000000002e-07,0.0010778963833333332
1.5e-06,1e-06,4,3,0.9,0.2596643689750356,0.0835341147437075,0.05725126210234464,0.00098881212,1.3332899999999989e-06,0.0017917539666669991
2e-06,1e-06,8,3,0.6,0.2582497209075324,0.09546033717924995,0.049246898500230916,0.002085159991,2.106458e-06,0.0034128456133333328
2e-06,1e-06,4,3,0.9,0.25823986576065944,0.08522019491154992,0.05535701200219063,0.0013165641199999,1.684669999999999e-06,0.0023650779666663335
1e-06,3e-07,2,3,0.2,0.2578624629179102,0.11149256371686446,0.03488540823177573,0.00038714676,2.1676900000000005e-07,0.0005339066149999999
2.5e-06,1e-06,2,3,0.3,0.25712130948638484,0.09137818680420769,0.040749573612995624,0.00048147095,5.490600000000001e-07,0.0006833828666666666
1.5e-06,1e-06,8,3,0.2,0.2568939767933693,0.09229294373591393,0.02754783439342538,0.00071415746,9.64049e-07,0.0009294129983333331
2.5e-06,6e-07,1,3,0.3,0.25678091933713015,0.09968148728560233,0.04373204176011678,0.00039016845,3.089210000000001e-07,0.0005605479
2e-06,1e-06,4,3,0.4,0.25651389447922684,0.09291848125853311,0.04628274337736662,0.00095246535,1.0181399999999997e-06,0.0014107576833333334
1e-06,1e-06,4,3,0.7,0.2560760676226583,0.08577433454859582,0.058344301411221045,0.000622150092,7.708009999999997e-07,0.0011266598499999998
1e-06,1e-06,4,3,0.6,0.25595740257446914,0.08780472276533252,0.05707654448092871,0.000593965091,7.015669999999999e-07,0.0010510862799999997
2e-06,1e-06,2,3,0.4,0.2553247985759343,0.0896280160521288,0.04957425734402094,0.00048950305,5.480089999999997e-07,0.0007532776833333332
2.5e-06,1e-06,4,3,0.5,0.2542378963185417,0.09339256271654417,0.05021242321279456,0.0013376026829999,1.3565650000000008e-06,0.0021530727133329997
2e-06,1e-06,4,3,0.5,0.25257727844488004,0.0923263228709407,0.051409647771585666,0.0010994116829999,1.1384310000000006e-06,0.0017928297133329993
5e-07,1e-06,8,3,0.8,0.2516794351205403,0.08337820335723395,0.0610749107275091,0.00064331995,7.99180000000001e-07,0.0011791377666666668
1e-06,1e-06,2,3,0.3,0.25156508788461884,0.08885818671915965,0.043272120129379366,0.0001935047499999,2.2894300000000017e-07,0.0002774082333331666
2e-06,1e-06,4,3,0.8,0.2507608407331038,0.08679780239173218,0.05566753328186205,0.00129795135,1.506370000000001e-06,0.0023310204333333332
1.5e-06,1e-06,1,3,0.3,0.25071901647817785,0.08759859148755895,0.0446549461672288,0.0001502019499999,1.7766300000000005e-07,0.0002164043499998333
7.5e-07,1e-06,4,3,0.5,0.25012915722298285,0.08829765121675288,0.056025168724147714,0.0004379763829999,4.99981e-07,0.0007390007133329998
2.5e-06,1e-06,4,3,0.9,0.2499135054637892,0.08591161868085342,0.054484353406875095,0.00161420812,1.935050000000001e-06,0.0028840476333333327
2e-06,3e-07,1,3,0.2,0.24943796102185078,0.11087200547288392,0.03473847499940344,0.00038214016,2.0361599999999964e-07,0.0005265560316666665
2e-06,1e-06,4,3,0.6,0.24926917597395842,0.09030587111444249,0.05440395224064077,0.001203392991,1.255574e-06,0.0020868446133333325
1.5e-06,5e-07,2,3,0.2,0.24923570667252892,0.10162083764650312,0.03361280646270729,0.00038995326,3.0154099999999964e-07,0.0005334062316666666
1e-06,1e-06,4,3,0.5,0.24878317782812387,0.08983126570208047,0.05401762542054913,0.000545483783,6.077380000000008e-07,0.0009136697133333332
2e-06,1e-06,8,3,0.9,0.24740118169734007,0.08863098750655873,0.05194323812638202,0.00236078312,2.599250000000001e-06,0.004145503299999999
1.5e-06,1e-06,4,3,0.8,0.24670364820215315,0.08509169029752366,0.05755379906028486,0.00097534265,1.1604900000000011e-06,0.001767269100000333
1.5e-06,1e-06,8,3,0.5,0.24619003956328553,0.09573146959408968,0.048115432740826365,0.001493977683,1.4624520000000003e-06,0.002325715713333333
5e-07,1e-06,4,3,0.4,0.24611510188047492,0.08831909646529537,0.05150229802302731,0.00023956845,2.772539999999999e-07,0.00037402634999999997
2.5e-06,1e-06,4,3,0.6,0.24541392611348004,0.09122681556836107,0.05334280112781436,0.001468804991,1.4655669999999995e-06,0.002523199279999999
2e-06,1e-06,8,3,0.7,0.24401129664368942,0.09258119507668998,0.05127784666840661,0.002232687192,2.229451e-06,0.0038316115166666656
1.5e-06,1e-06,2,3,0.3,0.2439972268132683,0.09018223172586716,0.04207081165561692,0.00029944675,3.395150000000001e-07,0.00042733521666666664
2e-06,1e-06,4,3,0.7,0.24357199352051542,0.08823015402423012,0.055631156343691195,0.001265967192,1.3509190000000004e-06,0.002257382183333667
7.5e-07,1e-06,8,3,0.9,0.2425247493977685,0.08326657390050232,0.0585216473330388,0.00097585042,1.214569999999998e-06,0.0017725922999999996
2e-06,9e-07,1,3,0.3,0.2417632175543024,0.09068547313184669,0.043334960547634076,0.00022071495,2.3055600000000002e-07,0.00031654168333333327
2.5e-06,1e-06,4,3,0.2,0.2406406056555854,0.0903552614609306,0.02948178700010017,0.00065166086,8.391889999999999e-07,0.0008636643316668332
2.5e-06,1e-06,4,3,0.8,0.2402537309791682,0.08751402397952403,0.05478535658174201,0.00159060435,1.71193e-06,0.0028408161000003326
2e-06,1e-06,8,3,0.8,0.23946405551092628,0.09046397779839921,0.05199917871774063,0.0023175263499999,2.38483e-06,0.004053962433333333
2.5e-06,1e-06,4,3,0.7,0.23876997369231956,0.08905284584902382,0.05465532297015511,0.001549037192,1.575608e-06,0.002742918516666666
1e-06,1e-06,4,3,0.4,0.23859442591761024,0.0904295204676627,0.04879929011261361,0.00047525675,5.136889999999998e-07,0.0007287920166666666
1.5e-06,9e-07,1,3,0.3,0.23856999363918535,0.08923230094012789,0.044826954369296526,0.0001668884499999,1.8084800000000009e-07,0.00024061651666649992
5e-07,5e-07,8,3,0.2,0.23829610789456074,0.10104029507775894,0.03147964585576902,0.00047780626,3.841789999999997e-07,0.0006439208649999999
2e-07,6e-08,4,0,0.8,0.2372148973137015,0.003924606166607225,0.30121861493663576,0.00054641265,5.74000000000005e-09,0.0011049901
2.5e-06,9e-07,1,3,0.3,0.23569618820607127,0.09103602636605734,0.04290121647839961,0.00027046585,2.69041e-07,0.00038728415
2e-06,1e-06,2,3,0.3,0.2351571258390797,0.09005362248450828,0.04215754151641758,0.00039543495,4.2391700000000013e-07,0.0005645523833333332
1.5e-06,1e-06,8,3,0.6,0.23475960073860822,0.09319925168153138,0.05163878083399158,0.001653397991,1.5797039999999996e-06,0.002776929946666666
1.5e-06,1e-06,8,3,0.9,0.23470967845450158,0.08679319439487809,0.053990159708708296,0.0018442251199999,2.0407200000000003e-06,0.003277251633332999
1.5e-06,1e-06,4,3,0.5,0.23408986032653986,0.09069248523611045,0.053156048444305215,0.000831689483,8.224080000000002e-07,0.0013772633799999997
1.5e-06,1e-06,4,3,0.6,0.23369743069126406,0.08857930878929807,0.056260631534506854,0.000907771591,9.18228e-07,0.0015925889466669996
1.5e-06,1e-06,4,3,0.4,0.23284155454765948,0.09129856361867295,0.04798577253512947,0.00072276145,7.221879999999997e-07,0.0010920866833333332
